id,squareMeters,rooms,floor,floorCount,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,month,isBrick,isConcreteSlab,isPremium,isLowQual,isApartment,isBlock,isTenement,age
6d329bd5af53f97c4400f023bede6d6b,65.0,3.0,3,3,52.2536,20.8963,7,13.0,0,0,0,0,0,3,0,1,1,0,0,1,3400,2312,1,0,0,0,0,0,1,72
4ee9d6efc161c7f684a84ba011c51b95,57.6,3.0,2,11,52.22877,21.08384,5,27.0,0,0,0,0,0,1,0,1,1,1,0,0,3850,2312,0,0,0,0,0,1,0,45
b05170a95a97f4543c53bd4187714c60,36.56,2.0,1,1,52.32299,21.0548,10,15.0,0,3,0,0,0,4,0,1,1,1,0,0,2500,2312,1,0,0,0,1,0,0,16
0930e8a4a6943552edfe9580e45fa970,73.0,3.0,1,6,52.3217874,20.9627575,10,14.0,0,0,0,0,0,1,0,1,1,1,1,0,3600,2312,1,0,0,0,1,0,0,19
2b6a016b8fadc39449566e18e9b0f627,115.51,5.0,2,2,52.2806,20.9639,6,8.0,0,0,0,0,0,1,0,1,0,1,1,0,8500,2312,1,0,0,0,1,0,0,7
4f9e49e6c67f0e9f65bdba429f7dca20,33.0,1.0,2,15,52.18083,21.02877,5,14.0,0,0,0,0,0,2,0,0,1,1,0,0,3000,2312,0,0,0,0,0,1,0,17
ffab58521419536fcc1e28c2a088d71d,50.0,2.0,13,13,52.1889,21.02085,4,21.0,0,0,0,0,0,1,0,0,1,1,0,0,4900,2312,1,0,0,0,1,0,0,17
308cb45538471261e0a13add3a2bf529,68.0,3.0,11,11,52.2765,20.91603,7,11.0,0,1,0,0,0,1,0,1,1,1,0,0,3900,2312,0,0,0,0,0,1,0,21
b86fce10629c33f6179b91164e433857,95.0,3.0,2,4,52.1625,21.0781,9,31.0,0,1,0,0,0,2,0,1,1,1,1,0,9000,2312,1,0,0,0,1,0,0,12
5efc170477d3ffb10e0e4730bce29233,38.0,2.0,10,12,52.19159,21.0275,4,18.0,0,0,0,0,0,1,0,1,1,1,0,1,2800,2312,0,0,0,0,0,1,0,54
c9dab7016846bcdd69b4040550b36813,45.0,2.0,4,8,52.196085,20.89393867,8,21.0,0,2,0,0,0,4,0,0,1,1,0,0,2500,2312,1,0,0,0,1,0,0,18
184e08261bea6098c9c5442b1fb30da2,55.0,2.0,5,6,52.202618,20.941186,5,5.0,1,0,0,0,0,2,0,0,1,1,0,0,3000,2312,1,0,0,0,1,0,0,1
e4a6792a57227860e03757d76a303403,38.52,2.0,4,5,52.19248291,20.94167272,6,0.0,0,1,0,0,0,3,0,1,1,1,1,1,3100,2312,1,0,0,0,1,0,0,4
f2cf5e9c123692fe0e159d7af28a23b7,105.1,4.0,6,7,52.19978,21.01172,3,27.0,0,0,0,0,0,0,0,1,1,1,0,0,6700,2312,1,0,0,0,1,0,0,20
b1f400c99d3e5eaba69883f8eac0bfa6,74.0,4.0,4,4,52.2112289,20.9618779,3,19.0,0,0,0,0,0,0,0,1,1,1,0,0,4500,2312,1,0,1,0,1,0,0,24
317c212a5c34fcb7968e0f904b1600c7,33.0,2.0,1,2,52.169,21.115,10,3.0,1,4,0,0,0,4,0,1,0,1,0,0,2800,2312,1,0,0,0,0,0,1,18
8911a9d948a2327916380aa6ad8db202,58.0,2.0,7,10,52.20556,21.03291,3,23.0,0,0,0,0,0,1,0,1,1,0,0,0,5000,2312,0,0,0,0,0,0,0,28
50808cc54df0d4a9877127e33cdfd6c9,51.0,2.0,1,2,52.32033,21.07435,10,5.0,0,2,0,0,0,3,0,1,1,0,0,0,3900,2312,0,0,0,0,0,1,0,16
af94c1ff02257e651d8e304744c28012,66.0,2.0,5,6,52.23128,21.03207,1,19.0,0,0,0,0,0,0,0,0,1,0,0,0,9000,2312,0,0,0,0,0,0,0,10
8b46b6933e181108b658ce883279dc53,90.0,3.0,4,5,52.22992,21.02628,1,34.0,0,0,0,0,0,0,0,0,0,1,0,0,14500,2312,1,0,0,0,1,0,0,7
0aacac02ebc0b63af2256196155d50e5,45.0,2.0,2,3,52.3113,21.0635,9,14.0,0,2,0,0,0,3,0,1,1,1,1,0,2600,2312,1,0,0,0,1,0,0,13
03483a97e690c13388baba17d4ba50d0,40.0,2.0,5,7,52.230507,20.977407,1,26.0,0,0,0,0,0,1,0,1,1,1,0,1,4300,2312,1,0,1,0,1,0,0,9
537bb54519e07a5306e9734b69368436,48.0,2.0,6,9,52.2548729,20.9929207,2,54.0,0,0,0,0,0,0,0,0,0,1,1,0,3500,2312,1,0,1,0,1,0,0,10
bf59cc0e775dae37d5bbf9f708c9306f,40.0,2.0,1,4,52.249541,21.098685,6,11.0,0,0,0,0,0,1,0,0,1,0,0,1,2700,2312,1,0,0,0,0,1,0,64
120b47f03d25f5913e9fb97e9a2924ce,94.0,3.0,1,1,52.17649,21.07608,7,10.0,0,1,0,0,0,3,0,1,1,0,0,1,8800,2312,0,0,0,0,0,0,0,44
a23b3afc880fa6aff70f0ac03111a760,60.53,3.0,1,2,52.194157,21.0346955,4,4.0,0,0,0,0,0,2,0,0,1,0,0,0,8000,2312,1,0,0,0,1,0,0,22
14e0924e9a75b7003b501e92971408f4,102.73,3.0,4,6,52.17352,20.99993,6,29.0,0,0,0,0,0,2,0,1,1,1,0,1,7500,2312,1,0,0,0,1,0,0,15
95c7f1e1bd274882f77edbe3cf983abb,85.0,3.0,7,13,52.1669,21.0119,7,5.0,0,1,0,0,0,2,0,0,1,1,1,0,4500,2312,1,0,0,1,1,0,0,20
999befa422962cc7c73f7e272f4adcfb,47.0,2.0,2,4,52.2415327,21.0255136,1,44.0,0,0,0,0,0,0,0,1,0,1,0,0,4200,2312,1,0,0,0,1,0,0,16
22ddff6862da4920ef4b2d216fb4b6b2,82.7,3.0,6,12,52.22927,20.959,3,14.0,0,0,0,0,0,0,0,1,1,1,0,0,4400,2312,1,0,0,0,1,0,0,21
56302f737d0dcd5de285c40a4e71b5ac,96.0,3.0,1,1,52.271375,20.988886,4,21.0,0,0,0,0,0,0,0,0,1,0,0,0,7900,2312,0,0,0,0,0,0,0,89
79929038f2ac2beb500e6cd0c24945d4,46.62,2.0,3,4,52.16137,20.99694,7,11.0,0,0,0,0,0,3,0,1,1,1,0,0,2600,2312,1,0,0,0,1,0,0,4
2c44b4d85811308328897892f32e2e7d,32.0,1.0,1,1,52.1802838,21.028233,5,13.0,0,0,0,0,0,2,0,0,1,1,0,0,2900,2312,1,0,1,0,1,0,0,41
bffaf6856a454c8683ee2d574ac01b62,70.0,2.0,4,7,52.17777,21.02057,6,9.0,0,0,0,0,0,1,0,1,1,1,0,0,5600,2312,1,0,0,0,1,0,0,8
2f207234997e922e70a501bfae21548f,28.5,1.0,1,1,52.2245738,21.021328,1,69.0,0,0,0,0,0,0,0,0,1,1,0,0,2800,2312,1,0,1,0,0,0,1,99
548878d374d0764ff0bd6b7fd19d25bc,40.0,2.0,1,7,52.3127908,20.9204418,10,6.0,0,2,1,0,1,2,1,0,1,1,0,1,3300,2312,1,0,0,0,1,0,0,3
4332a6f558024080df8bceda4baba77c,50.0,2.0,11,11,52.2319,20.9878,1,67.0,0,0,0,0,0,1,0,1,0,1,1,0,3200,2312,1,0,0,0,1,0,0,20
adec2099e4d0b58ac7422931acf1c06b,130.0,6.0,3,3,52.1849,21.03226,5,5.0,0,0,0,0,0,2,0,1,1,1,0,0,11000,2312,1,0,0,0,1,0,0,16
39e6d5dac2cd92ab44b5f7b62ec49202,86.0,3.0,5,8,52.2327845,20.9858342,1,67.0,0,0,0,0,0,1,0,1,1,1,0,0,8400,2312,0,0,0,0,0,1,0,9
6176583837d0d54f89eabd5f9bcaf2d9,50.0,2.0,6,6,52.19494,20.90772,7,11.0,0,2,0,0,0,4,0,1,1,0,0,0,3200,2312,1,0,0,0,1,0,0,30
7415ab514a8e16f9b6dcc9515a7cd950,47.0,2.0,7,7,52.25517,20.97883,3,23.0,0,0,0,0,0,0,0,1,1,1,0,0,4500,2312,1,0,0,0,1,0,0,3
adb5852f783b81ee24cbd8b91874de3a,139.62,4.0,4,4,52.23716,21.0214,1,87.0,0,0,0,0,0,0,0,0,0,1,0,0,19500,2312,1,0,1,0,0,0,1,122
ccd9c6c87bfeebcbd8728e68fefb84d2,64.0,3.0,6,7,52.24072,21.02583,1,50.0,0,0,0,0,0,0,0,0,1,1,0,0,4600,2312,1,0,0,0,1,0,0,25
ae373002c72bdbc2e211c757faf8223e,82.33,3.0,2,4,52.18577,21.02259,5,21.0,0,0,0,0,0,1,0,1,1,1,0,0,6000,2312,1,0,0,0,1,0,0,23
8811b7ed86a82e902562e48217ef5045,68.0,3.0,2,8,52.20313,20.95649,4,12.0,0,0,0,0,0,1,0,1,1,1,0,1,4300,2312,0,0,0,0,0,1,0,16
4ef9449f2e1d4db882e45d2b9344bc1b,45.71,2.0,4,4,52.29522,20.94313,8,11.0,0,0,0,0,0,1,0,1,1,1,0,0,3600,2312,1,0,0,0,1,0,0,1
3147ec4b981115c14319b57f8ea99c1f,77.88,3.0,3,3,52.1443,21.025,9,8.0,0,0,0,0,0,1,0,1,1,0,1,0,4400,2312,0,0,0,0,0,1,0,23
708dbcdc7a18ba8fe39957c892ce0d3a,44.0,2.0,2,3,52.27586,21.083,7,8.0,1,2,1,0,0,0,0,0,0,0,0,0,2800,2312,0,0,0,0,0,0,0,8
672b586e85df3fe7a77abf2fbd79ef16,93.0,3.0,3,7,52.22992,21.02625,1,35.0,0,0,0,0,0,0,0,1,1,1,0,0,14500,2312,1,0,0,0,1,0,0,23
333ebba2febe3f3ea28322f5cdb8272b,105.0,5.0,2,4,52.23061,20.99234,0,58.0,0,0,0,0,0,1,0,1,1,1,0,0,8000,2312,1,0,0,0,1,0,0,24
9454968904b2ddadbc1c39757aff3cac,41.0,2.0,7,11,52.23385,20.9705,2,36.0,0,0,0,0,0,1,0,1,1,1,0,0,3600,2312,1,0,1,0,1,0,0,7
c9bf95df9dadfdc919168354773530c1,38.9,2.0,3,9,52.19091325,21.00279128,4,25.0,0,0,0,0,0,0,0,0,1,1,0,0,2900,2312,0,1,1,0,0,1,0,61
b507895eef08fe749aa5f7fef67e319a,49.0,3.0,1,3,52.1917475,20.9130311,7,4.0,0,2,0,0,0,4,0,1,1,1,0,0,5200,2312,0,0,1,0,0,1,0,4
c2b2ad0c88fa048a83bdc2aa8f9dd255,107.58,4.0,4,7,52.14353,21.0345,10,13.0,0,0,0,0,0,0,0,1,1,1,0,1,7950,2312,1,0,0,0,1,0,0,18
6f635b2630428fea793c7c25c6dbc279,80.35,3.0,2,2,52.2722,20.98959,4,17.0,0,0,0,0,0,0,0,1,0,0,0,0,11000,2312,0,0,0,0,0,0,0,96
5604ae5440d0d24be3a32b564deace79,114.0,4.0,1,5,52.2262662,21.0223389,1,65.0,0,0,0,0,0,0,0,0,1,1,0,0,10000,2312,1,0,1,0,0,0,1,124
b3b6ac748651bebdc89fe2fa3211ceff,37.0,2.0,6,10,52.23010303,21.03613029,2,16.0,0,0,0,0,0,0,0,0,0,1,0,0,3500,2312,0,0,0,0,0,0,0,60
80e85851b32d415325e1169b6caea468,64.0,3.0,8,10,52.22271,21.09384,6,18.0,0,0,0,0,0,1,0,0,1,0,0,0,3750,2312,0,0,0,0,0,1,0,37
a75bfa2fd0586c5fa47a5abb75582b26,25.0,1.0,1,4,52.20511,21.00821,2,21.0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2312,0,0,0,0,0,0,0,86
c51feb4584eeac4f4747a61f4e1fcda6,42.0,2.0,2,4,52.233762,21.095221,6,11.0,0,0,0,0,0,1,0,0,0,1,0,0,2800,2312,1,0,1,0,1,0,0,6
6da3d4f446e7e1817914ffc2bbf2d636,65.0,3.0,11,11,52.25524,20.98722,2,39.0,0,0,0,0,0,0,0,0,0,1,1,0,5000,2312,0,0,0,0,0,0,0,48
224a206c91578c67cf71cefdb950753a,70.0,3.0,10,12,52.23796,21.10912,7,19.0,0,0,0,0,0,0,0,0,0,0,0,1,3850,2312,0,0,0,0,0,1,0,46
7e13d509dcc478f48b4a844c536a1bbf,49.0,2.0,1,3,52.25089487,21.07209938,5,16.0,0,0,0,0,0,0,0,0,0,0,0,1,3200,2312,1,0,1,0,0,0,1,69
f7748b34b62b2ec43900222390791843,40.0,2.0,4,5,52.25178,21.00031,2,28.0,0,0,0,0,0,0,0,0,0,1,0,0,3700,2312,0,0,0,0,0,0,0,64
07839f7e05577065615495acdab52600,56.0,3.0,1,3,52.24904,21.09772,6,13.0,0,0,0,0,0,1,0,0,0,0,0,0,3550,2312,0,0,0,0,0,1,0,63
69c0a264655dfa3d8a162ec7839d6ec6,50.0,2.0,2,5,52.2623,20.98066,3,23.0,0,0,0,0,0,0,0,0,1,1,0,0,3500,2312,1,0,0,0,0,1,0,14
fea90f04f91df9105fe7074bb5f5536d,53.5,2.0,1,5,52.23904,21.10044,6,33.0,0,0,0,0,0,0,0,0,0,1,0,0,2900,2312,0,0,0,0,0,1,0,25
a3ea8542567a17cb2b169897b91c9e4c,40.0,2.0,6,7,52.20436,20.88079,8,11.0,0,2,1,0,0,4,0,0,1,1,0,0,2800,2312,0,0,0,0,0,1,0,6
2e8ce91a276b7111138a37bd086d3cc9,41.42,2.0,3,4,52.1669394,21.0684805,8,16.0,0,1,0,0,0,2,0,1,1,1,0,0,3000,2312,1,0,1,0,1,0,0,7
d6d9f296b381f486c374a9a43f210a56,47.0,2.0,7,8,52.23016085,20.94058593,4,6.0,0,0,0,0,0,0,0,0,1,1,0,0,3000,2312,1,0,1,0,1,0,0,4
8051114dc0b24c995c850063a3271d9d,32.0,1.0,4,7,52.22873,20.9319,4,9.0,0,0,0,0,0,0,0,0,1,1,1,0,2900,2312,1,0,0,0,1,0,0,5
2242150c3045edd2d63481df314103a1,64.0,4.0,4,4,52.21676,21.04338,3,6.0,0,1,1,0,0,1,0,0,0,0,0,0,6500,2312,0,0,0,0,0,1,0,52
3b732dd558cdc12b5f21335149c85a81,38.0,2.0,1,6,52.22009,21.01947,1,68.0,0,0,0,0,0,0,0,0,0,1,0,0,4500,2312,0,0,0,0,0,1,0,69
85b6348eb4ee7a50a2b8af656b0f59df,34.0,1.0,1,5,52.22693,20.9841,1,26.0,0,0,0,0,0,1,0,0,0,1,0,0,4000,2312,0,0,0,0,0,0,0,7
8edcb99b581f08cdff739dec107f9f63,44.0,2.0,4,10,52.22903,20.99436,0,59.0,0,0,0,0,0,0,0,0,1,0,0,0,4000,2312,0,1,0,0,0,1,0,49
88a7e38638f8b716bb5e56e325a01507,60.0,2.0,4,6,52.23153,21.03136,1,19.0,0,0,0,0,0,0,0,0,0,1,0,0,5300,2312,0,0,0,0,0,0,0,16
6056f5288cb0c99dafee1e6b939c87e5,36.8,2.0,4,25,52.23355,21.01101,0,82.0,0,0,0,0,0,0,0,0,1,1,0,0,5500,2312,0,0,0,0,0,1,0,55
71843cebcc74c5ecf08cd1e1d2ad44fc,44.6,2.0,2,6,52.17412,20.99621,6,31.0,0,0,0,0,0,2,0,0,1,0,0,0,3300,2312,1,0,0,0,1,0,0,11
1c13b97c3da75edd24e613a9b7604cc4,49.0,2.0,4,5,52.256,20.96724,3,24.0,0,0,0,0,0,0,0,1,1,1,0,0,4800,2312,1,0,0,0,1,0,0,10
c4b1d0abf56089a6bd576f8b76ca1c80,77.0,3.0,2,6,52.22692,21.09294,6,22.0,0,0,0,0,0,1,0,0,1,0,0,0,3800,2312,0,0,0,0,0,1,0,24
6aa739b7c0ecda43949c6912565785d0,36.0,2.0,3,17,52.2309068,21.1121507,7,9.0,0,1,0,0,0,1,0,1,1,1,0,0,2900,2312,1,0,1,0,1,0,0,3
ecc7e62bbc3fc1e1255cfb59ba3f0270,39.0,2.0,4,8,52.2261,20.95683,3,10.0,0,0,0,0,0,0,0,0,1,0,0,0,3100,2312,0,0,0,0,0,0,0,5
19b1c3a850b8f8cc2e93017651edc132,64.0,3.0,1,5,52.3438222,20.94829622,13,9.0,0,2,0,0,0,3,0,1,1,1,0,0,3700,2312,1,0,1,0,1,0,0,2
ea7f22c96f59157085ff82091523d5ec,50.49,2.0,4,5,52.325462,20.9580788,10,1.0,0,0,0,0,0,1,0,0,1,1,0,0,2800,2312,0,0,1,0,0,1,0,17
d670562011af16deb557af5b39caa1c3,53.0,2.0,6,9,52.23504,20.98441,1,63.0,0,0,0,0,0,1,0,0,0,1,1,0,5700,2312,1,0,0,0,1,0,0,11
8d7a599b8607eab5185048d4041b6cf2,38.0,2.0,6,8,52.24923,21.03153,2,24.0,0,1,0,0,0,0,0,0,1,1,0,0,3300,2312,0,0,0,0,0,1,0,5
d1c50c62fef6b24d80355b7210880a53,50.0,2.0,2,5,52.26353,20.9794,3,24.0,0,0,0,0,0,0,0,0,0,1,0,0,3500,2312,0,0,0,0,0,0,0,69
1b939e02b8af6cb28315d6f261abdfb6,47.0,2.0,2,6,52.2218351,20.94123437,4,33.0,0,0,0,0,0,0,0,1,1,1,0,0,3100,2312,1,0,1,0,0,1,0,8
1f19b803d7e7e8d54ba290bf2432d4d9,46.8,2.0,2,3,52.20502,20.91943,6,12.0,0,1,0,0,0,2,0,0,0,0,1,0,3100,2312,0,0,0,0,0,1,0,12
7052979537c0c4580126cc3f45bdcf31,55.0,2.0,8,8,52.25046,20.99924,2,20.0,0,0,0,0,0,0,0,0,0,0,0,1,4000,2312,0,0,0,0,0,0,0,37
9755eb3f925cac4ea4295398ac325673,55.0,2.0,3,7,52.16811,21.00399,7,6.0,0,0,0,0,0,2,0,0,1,0,0,0,4300,2312,0,0,0,0,0,1,0,2
ac8f6b46e7e5e1ba69212ffd68514f92,61.0,3.0,1,2,52.21258,21.04896,3,7.0,0,1,0,0,0,1,0,0,1,0,0,0,6200,2312,1,0,0,0,1,0,0,2
b81d418d24e9af1aec1aa9b761387809,38.0,2.0,1,4,52.23807845,21.0900233,5,23.0,0,0,0,0,0,0,0,0,0,0,0,0,3400,2312,1,0,0,0,0,1,0,59
2de962e646ffef5e428bb725281c6f8b,41.0,2.0,2,3,52.1981946,21.0164651,3,28.0,0,0,0,0,0,1,0,0,0,0,0,0,2500,2312,0,0,1,0,0,1,0,54
bc18a18a63f1c31e13ed3244f9368752,39.14,2.0,8,8,52.20304,20.88344,8,11.0,0,2,1,0,0,4,0,0,1,1,1,0,2700,2312,0,0,0,0,0,1,0,1
2d03b6c26bef7236534c684cdd8945be,48.0,2.0,8,10,52.17636,21.06576,7,15.0,0,0,0,0,0,3,0,0,1,1,0,0,4000,2312,1,0,0,0,1,0,0,3
4c18ab39f7f5e5ea42a1da79cc2fb7d6,48.0,2.0,8,11,52.1969471,20.9628108,4,11.0,0,0,0,0,0,2,0,0,0,1,0,0,2800,2312,0,0,0,0,0,0,0,10
74026a15eccbe2a17d845fec4cf6c0a1,63.8,3.0,3,5,52.24551,21.10032,6,23.0,0,0,0,0,0,0,0,1,1,0,0,0,4000,2312,1,0,0,0,1,0,0,12
848a950c59d466923bb2c928e38554c3,100.0,3.0,2,3,52.24892,21.00941,1,82.0,0,0,0,0,0,0,0,0,0,0,0,0,16000,2312,1,0,0,0,0,0,1,89
6ae9f85662e63ca0fc3a6756cb1b684d,52.89,2.0,4,6,52.1989683,20.97675259,4,23.0,0,0,0,0,0,1,0,1,1,1,0,0,3300,2312,1,0,1,0,1,0,0,14
560b88f372d2284ec63ba20762852dfc,42.0,2.0,2,8,52.24309,20.97667,2,23.0,0,0,0,0,0,0,0,0,1,1,0,1,3200,2312,0,1,0,0,0,1,0,53
e3f75f63eb1ed645bb434a79d84eda6e,49.0,2.0,6,6,52.26347,21.04403,4,16.0,0,0,0,0,0,0,0,0,1,1,1,0,3800,2312,0,0,0,0,0,1,0,2
2b6344fb1b262d796a8d42ee0e112c5a,51.0,2.0,2,4,52.2571217,20.9637876,3,30.0,0,0,0,0,0,1,0,1,1,1,0,0,3000,2312,1,0,1,0,1,0,0,7
4924dfe1ed50647e3df0b00716804679,43.08,2.0,1,3,52.22579585,20.8862176,8,5.0,0,1,0,0,0,4,0,0,0,0,0,0,2800,2312,0,0,0,0,0,0,0,1
8153b59b343218e3b6c6eba9941739c2,30.0,1.0,3,5,52.1972994,21.04435343,4,5.0,0,0,0,0,0,2,0,1,1,1,0,0,2900,2312,1,0,1,0,0,1,0,16
ce1bfae72478e0658f89ac2361a41fa0,37.0,2.0,4,6,52.2599019,21.040038,4,26.0,0,0,0,0,0,0,0,0,0,1,0,0,2600,2312,0,0,0,0,0,0,0,4
4b515c38c2947e59261e62724a5fa748,43.7,2.0,8,8,52.2443501,20.9650744,2,18.0,0,0,0,0,0,1,0,1,0,1,0,0,2900,2312,1,0,1,0,1,0,0,17
89f5baecbde8969fb3868cca2e0a63fc,36.0,2.0,3,4,52.2728,20.95967,5,22.0,0,0,0,0,0,0,0,0,0,0,0,1,2800,2312,0,0,0,0,0,0,0,46
5f2d5db49bfc6d662ef70923df197940,75.0,4.0,3,4,52.19131,21.08446,7,0.0,1,2,1,0,0,4,1,0,1,0,0,0,7900,2312,0,0,0,0,0,0,0,5
d3ad697fe92fd22afa9765cd3dd39925,52.0,2.0,7,12,52.1511,21.03629,9,23.0,0,0,0,0,0,0,0,0,1,0,0,0,3500,2312,0,0,0,0,0,0,0,3
ad8a61031d89125f9d2d651d208a079d,43.0,2.0,3,6,52.26403,21.0436,4,15.0,0,0,0,0,0,0,0,0,1,0,0,0,3500,2312,0,0,0,0,0,0,0,2
4542b2142549295ffca5360121fa9da6,48.0,2.0,1,3,52.25482495,21.05084337,4,32.0,0,0,0,0,0,0,0,1,1,1,0,0,3200,2312,1,0,1,0,1,0,0,16
ee46d82e0b4a789096ca81b69e79cd2c,37.0,2.0,5,10,52.203153,20.96882831,3,20.0,0,0,0,0,0,1,0,0,0,1,0,0,3000,2312,0,0,0,0,0,1,0,53
002c0cbf1d7b20a86bc8e0bac4219d87,61.0,3.0,2,4,52.13066,21.05578,11,24.0,0,0,0,0,0,1,0,1,1,0,0,0,3800,2312,0,0,0,0,0,1,0,34
0bd14a5613c1881bfa2f212e4d91d7e8,38.0,2.0,5,6,52.19284295,20.93124652,6,2.0,1,1,1,0,0,3,0,0,1,1,0,0,2700,2312,1,0,1,0,1,0,0,1
1967f0283ce240be00c7eb9282993ba8,100.0,3.0,4,5,52.2361586,21.020401,1,83.0,0,0,0,0,0,0,0,1,0,1,1,1,15000,2312,1,0,1,0,0,0,1,124
3c29b712429a4b15810de2c8321fa48d,41.0,2.0,1,8,52.2753708,20.9607786,5,16.0,0,0,0,0,0,0,0,1,1,1,0,0,3400,2312,1,0,1,0,1,0,0,8
588f300b3e3196d9ad4446b321cbc448,32.54,2.0,6,6,52.249024,21.0429618,3,19.0,0,0,0,0,0,0,0,0,1,1,0,0,2500,2312,1,0,1,0,0,0,1,97
89d4655bccb3776edd00241875bcd003,40.0,2.0,2,3,52.1939247,21.0249468,4,22.0,0,0,0,0,0,1,0,0,1,0,0,0,2600,2312,1,0,1,0,0,0,1,85
6960df3ecd84f0f54dc702150de2d67f,50.0,2.0,9,10,52.23779345,21.06540962,4,20.0,0,0,0,0,0,0,0,0,1,1,0,0,3500,2312,0,0,0,0,0,1,0,44
481213ea3b95dd3d13d15659d0de9bcd,54.0,3.0,3,4,52.18979,20.91205,7,10.0,0,2,0,0,0,4,0,0,1,1,0,0,3300,2312,0,0,0,0,0,0,0,6
aa41824e9d3391272b64a3b205fb3919,40.0,2.0,5,8,52.2505,20.99983,2,22.0,0,0,0,0,0,0,0,0,0,1,0,0,4800,2312,0,0,0,0,0,0,0,66
7bc82f516251b70269228d6b832165e3,47.0,3.0,4,4,52.265465,20.9632559,4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2312,0,0,0,0,0,1,0,57
106624db38ecc693672a9a653fc6b6b8,64.0,3.0,8,10,52.2226535,21.0939855,6,18.0,0,0,0,0,0,1,0,0,1,1,0,1,3750,2312,0,1,1,0,0,1,0,37
d1fe0a824d0680d7a5c306b378c1aa97,60.2,2.0,12,12,52.29243,21.03229,7,24.0,0,0,0,0,0,2,0,0,1,1,0,1,3500,2312,0,0,0,0,0,1,0,43
2a8002a95c453fcd73c74c4339e40cc6,78.8,3.0,1,6,52.2407,21.0258,1,50.0,0,0,0,0,0,0,0,1,0,1,0,0,10000,2312,0,0,0,0,0,1,0,14
5d4a1a00106e8a03acb5beeade49c3f1,40.75,2.0,1,6,52.15699,21.07308,9,21.0,0,1,0,0,0,1,0,1,1,1,0,0,3500,2312,1,0,0,0,1,0,0,9
d9a805677234f6d3bcb0108e6f9ef45b,39.0,2.0,3,5,52.2345532,20.9806767,1,53.0,0,0,0,0,0,1,0,0,0,1,1,0,4000,2312,1,0,0,0,0,0,0,7
0d40ced5fe84ef17e6f49991b872c517,90.0,4.0,1,4,52.2296756,21.0122287,0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,9000,2312,1,0,0,1,0,0,1,87
ab09efb20326950d9e6568f07d04fd9d,55.0,2.0,9,9,52.14139008,21.05774403,10,34.0,0,0,0,0,0,1,0,0,1,1,0,0,3000,2312,1,0,1,0,1,0,0,22
e324e59d6ae7e3724510337849db11cf,50.0,2.0,2,2,52.20057144,21.01134567,3,28.0,0,0,0,0,0,0,0,0,1,0,0,1,3883,2312,1,0,1,0,0,0,1,74
33f0f63d9040a537eb19d3d93e291502,70.0,3.0,1,5,52.19134,21.02056,4,17.0,0,0,0,0,0,1,0,0,0,1,0,0,8900,2312,1,0,0,0,1,0,0,8
e4b05813c440442c821990e5d3c76810,88.0,3.0,4,5,52.194157,21.0346955,4,4.0,0,0,0,0,0,2,0,0,0,1,0,0,6800,2312,1,0,1,0,1,0,0,16
e82c9de84112872470bead77795664dd,50.0,2.0,3,4,52.19006675,21.00971692,4,22.0,0,0,0,0,0,0,0,0,0,0,0,0,2950,2312,0,0,0,0,0,0,0,64
efd32094eafe248bf3238b4b8183d446,34.29,2.0,5,6,52.23933,20.99469,1,69.0,0,0,0,0,0,0,0,0,0,0,0,0,2900,2312,0,0,0,0,0,0,0,71
e03acb3f05b567d6c3697d873c6ca340,51.0,2.0,4,4,52.2359695,21.0313345,1,27.0,0,0,0,0,0,0,0,0,0,1,0,0,4300,2312,1,0,0,0,0,0,1,54
1e611d3e30bfcebf9ab55e31a7e63fe9,45.0,2.0,3,6,52.2095,21.0217,2,35.0,0,0,0,0,0,0,0,0,0,0,0,0,3500,2312,0,0,0,0,0,0,0,68
1311e2f7ee4c5be7787baedae893af0c,40.0,2.0,5,7,52.2310201,21.0648086,4,31.0,0,0,0,0,0,0,0,0,0,1,0,0,3500,2312,0,0,0,0,0,1,0,59
c537d27b5e66bb52605cc596f125eed0,122.81,4.0,2,2,52.1987,21.0389,4,13.0,0,0,0,0,0,1,0,1,1,1,1,0,6300,2312,0,0,0,0,0,1,0,26
bc82693c91b27ac6d29af9c977763b87,110.0,5.0,1,8,52.20239,21.01531,3,32.0,0,0,0,0,0,0,0,0,1,1,0,0,8500,2312,1,0,0,0,1,0,0,18
c8961039bf19bacf4318dbb9abbd12a6,47.0,2.0,1,3,52.3317,20.9362,12,16.0,0,0,0,0,0,2,0,0,0,0,1,0,2800,2312,1,0,0,0,0,1,0,22
3c8731d4d668d94fa75b03be30e8cca8,80.0,3.0,9,15,52.2541527,20.9898834,2,64.0,0,0,0,0,0,0,0,1,1,1,1,0,5000,2312,1,0,0,0,1,0,0,19
246d1d3f4ab0727d8f17dfa3f93de275,64.0,3.0,1,5,52.2590114,20.9359579,5,8.0,0,1,0,0,0,1,0,0,0,1,0,0,3800,2312,1,0,0,0,0,0,0,17
