id,squareMeters,rooms,floor,floorCount,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,isBrick,isConcreteSlab,isPremium,isLowQual,isApartment,isBlock,isTenement,age
dcaa9c40fe9b01ab3d2c78ef3ed71886,78.0,3.0,5,5,52.2623,20.98066,3,23.0,0,0,0,0,0,0,0,0,1,0,1,0,5900,1,0,0,0,1,0,0,15
ecb721e068329d40ba7bc267a5ade23f,50.14,2.0,6,6,52.19001,20.99059,4,18.0,0,0,0,0,0,0,0,0,1,1,1,0,4400,1,0,0,0,1,0,0,19
5ebc1445604ca936d872d17a4fd1a18c,120.0,4.0,7,22,52.25877,20.99553,3,31.0,0,0,0,0,0,0,0,1,1,1,0,0,11000,0,0,0,0,0,1,0,17
631d0768b09fc7967a41e7d1b86dcec7,43.0,2.0,2,4,52.20059,21.00228,3,20.0,0,0,0,0,0,0,0,0,1,0,0,0,4500,0,0,0,0,0,0,0,72
36cb9d4c713b379df67fda1f42fcba42,54.54,3.0,5,7,52.1658032,21.0075929,7,5.0,0,0,0,0,0,2,0,1,1,1,0,0,2850,1,0,1,0,1,0,0,22
83ccebef3313830ed742c44fc4fac367,85.0,3.0,2,8,52.2030451,20.9978569,3,22.0,0,0,0,0,0,0,0,0,1,1,0,0,7500,1,0,1,0,1,0,0,17
594eeca0c1b89c5789c919de98ac51b3,43.0,2.0,2,10,52.18108835,21.05174222,6,14.0,0,0,0,0,0,3,0,0,1,1,0,0,2900,0,1,1,0,0,1,0,51
d9ff84d073f0eb064af8c5c6d37108d4,42.0,2.0,4,8,52.234844,21.011441,0,88.0,0,0,0,0,0,0,0,0,1,1,0,0,4000,0,0,0,0,0,0,0,64
7293c305e63b43f6399769ef50418b16,40.0,2.0,4,10,52.2872367,21.0210544,6,13.0,0,0,0,0,0,2,0,0,1,0,1,1,2300,0,0,0,0,0,0,0,54
27402b259ccfda51caaa80d85dc05d58,37.0,2.0,7,10,52.20314,20.96887,3,22.0,0,0,0,0,0,1,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,49
69a4168ac8ed4b62aa06a6b856e6b878,81.66,3.0,4,4,52.20122,21.02175,3,40.0,0,0,0,0,0,0,0,0,0,0,1,0,4000,1,0,0,0,0,0,1,110
5b70a6a5727aaf255c0ca98488cc82c9,91.7,3.0,1,4,52.20122,21.02175,3,40.0,0,0,0,0,0,0,0,0,0,0,1,0,6200,1,0,0,0,0,0,1,110
c4c3ec8cf3bfc4f36c2e83fd47d16f26,120.0,5.0,1,2,52.2863,21.0616,7,6.0,0,0,0,0,0,0,0,0,1,0,1,0,6400,1,0,0,0,0,0,0,32
94f11fcb7fb25cb98059b2536b53a1b3,64.3,2.0,1,2,52.2327,21.0596,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,90
4a57888dfbfde34bd00c41ec4cb4672d,38.0,2.0,2,4,52.2297,21.0122,0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,1,0,48
72259fb18f7190ec11f80d06d3c77137,120.0,4.0,2,2,52.2863,21.0616,7,6.0,0,0,0,0,0,0,0,1,0,0,1,0,6400,1,0,0,0,0,0,0,32
fbec6942ec1bd568119ac537fca65eb0,47.0,2.0,2,5,52.2274889,20.8856633,8,5.0,0,1,1,0,0,4,0,1,1,1,0,0,2500,1,0,0,0,1,0,0,3
5f5742dc7daa5fcaee293f1ef6692477,91.12,3.0,2,4,52.20116,21.02263,3,35.0,0,0,0,0,0,0,0,0,0,0,1,0,6000,1,0,0,0,0,0,1,110
5c0b17bd9a329efb6a342c621e32b845,72.0,3.0,5,6,52.234608,20.9850283,1,68.0,0,0,0,0,0,1,0,1,0,1,0,0,8900,1,0,1,0,1,0,0,11
6b0433fb047b0ea335580a5816e375fd,60.0,3.0,1,4,52.22459,20.9441,4,38.0,0,0,0,0,0,0,0,0,1,1,0,0,5500,1,0,0,0,1,0,0,6
622d1ac9226d085a1591ef3be084f690,31.0,1.0,5,5,52.2920328775374,20.9453133981369,7,7.0,0,0,0,0,0,1,0,1,1,1,1,1,2200,0,0,0,0,0,1,0,19
1bada8d93ee0bdb634106ff5d4c7848e,75.0,4.0,4,5,52.21862,20.98168,2,38.0,0,0,0,0,0,0,0,0,1,1,0,1,4500,1,0,0,0,0,0,1,90
67d07c5fdec560775f32d72436456728,55.0,2.0,4,5,52.25453,20.99247,2,62.0,0,0,0,0,0,0,0,0,1,1,1,0,3940,0,0,0,0,0,1,0,17
f39f7db6f2b4860231fc507a0a71929b,49.5,2.0,2,8,52.2650821,21.0401769,4,13.0,0,0,0,0,0,0,0,0,1,1,0,0,2850,1,0,0,0,1,0,0,10
cdfff3bc6d5cadac4c09b5debe17a393,42.0,2.0,10,10,52.2699148,20.951893,5,23.0,0,0,0,0,0,0,0,0,1,1,0,1,2500,0,1,0,0,0,1,0,44
4219e0246aa7624066d2daa063aacb03,72.0,3.0,5,9,52.23472669,20.98447619,1,60.0,0,0,0,0,0,1,0,1,1,1,0,0,8900,1,0,0,0,1,0,0,11
257c2e93b114766f16a0f0fcca1251bb,65.0,3.0,3,5,52.19261,20.95492,5,16.0,0,1,0,0,0,2,0,0,1,0,0,0,6000,0,0,0,0,0,0,0,6
afbf96810d02a31d8be4d4468b579c10,42.0,2.0,1,5,52.3131,20.9644,9,12.0,0,1,0,0,0,0,0,1,0,1,0,0,3200,0,0,0,0,0,1,0,5
64bcd401959431136c3bfae500aa571e,37.0,2.0,1,4,52.2331,20.9413,4,13.0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,1,0,5
c028b93bbac6e3129cc051dc470850a8,51.29,2.0,3,3,52.31020225,21.07087319,9,4.0,0,2,0,0,0,2,0,0,0,1,0,0,2800,0,0,1,0,0,1,0,18
4b332410ae851309f8e7c9ce4aab7d35,49.0,2.0,2,2,52.2689951,20.98044,4,42.0,0,0,0,0,0,0,0,0,0,0,0,0,4200,1,0,0,0,0,0,1,91
78d4290f2257e434e856c384f690f1cf,83.0,3.0,3,4,52.16021762,21.07233524,9,23.0,0,1,0,0,0,1,0,1,1,1,0,0,6600,1,0,1,0,1,0,0,15
230b9281e2b7887d0c624f184d539c73,38.0,3.0,2,3,52.24916667,21.01333333,2,78.0,0,0,0,0,0,0,0,1,0,0,1,1,3250,1,0,0,0,0,0,1,73
ba7e4f7530c1fc19508ee5f8666eb36c,48.0,3.0,3,15,52.23585,20.99285,0,89.0,0,0,0,0,0,0,0,0,0,0,0,1,4000,0,0,0,0,0,0,0,19
4469083568f0ad1c5a99f0327cb2f89d,60.0,2.0,4,6,52.1922,20.9082,7,17.0,0,3,0,0,0,4,0,1,0,1,1,0,3100,1,0,0,0,0,1,0,20
17c5da80b0a8cb5adc8ab050daaca87d,56.27,2.0,3,4,52.2189646,20.9956785,1,6.0,0,0,0,0,0,1,0,0,0,1,0,1,4400,1,0,1,0,0,0,1,96
c6bfaff47846fae6fcf3f8499cb251bb,106.0,5.0,3,4,52.218917,20.986137,1,34.0,0,0,0,0,0,0,0,0,1,0,0,1,7500,1,0,0,0,0,0,1,88
67e8d7b64791c59a7946d6e574a2cf4e,47.0,2.0,2,2,52.2497877,21.0651067,4,21.0,0,0,0,0,0,0,0,0,1,1,0,0,3100,1,0,1,0,1,0,0,8
28ef64aa49f258064bd3f9f352d0049b,43.0,2.0,1,5,52.26598,21.0408,4,8.0,0,0,0,0,0,0,0,0,0,0,0,0,3400,0,0,0,0,0,0,0,4
be560440f786ff2ecd8394fb974f95ce,45.0,2.0,2,5,52.3412,20.9408,12,10.0,0,1,0,0,0,3,0,0,1,1,0,0,3200,1,0,0,0,1,0,0,1
31e6c289b863508045a11034275fb23d,71.9,3.0,3,6,52.2338,20.9332,4,15.0,0,1,0,0,0,1,0,0,1,1,0,0,4200,0,0,0,0,0,1,0,16
b1211350aa17463aa69cea725e3beeb2,75.0,3.0,2,3,52.2036,21.0119,3,27.0,0,0,0,0,0,0,0,1,1,0,0,0,7499,1,0,0,0,0,0,1,89
8480ef0f8a3dd6748fd22c9b50c26b8a,62.0,3.0,2,23,52.2274724,20.9557458,3,14.0,0,0,0,0,0,0,0,1,1,1,0,0,6200,0,0,1,0,0,0,0,1
f202ce67fc2e20991948d1216ca5a6ce,47.0,2.0,2,5,52.2706,20.9655,5,10.0,0,0,0,0,0,0,0,0,1,1,0,0,3950,0,0,0,0,0,1,0,5
47553f494b6c090aa3ab02e0c5b5d6df,140.0,4.0,2,3,52.17322,21.04804,7,7.0,0,0,0,0,0,2,0,0,1,1,0,1,12500,1,0,0,0,1,0,0,24
9fa63cb6e3432f4ab537dd750286ef14,47.0,2.0,1,3,52.27327,20.97396,5,26.0,0,0,0,0,0,0,0,0,0,1,0,0,3000,1,0,0,0,1,0,0,21
d1e81edd2785a24a6c3dbd93ebc3ee90,103.0,3.0,3,5,52.23409,21.03363,2,29.0,0,0,0,0,0,0,0,0,0,1,1,1,11000,1,0,0,0,0,0,1,94
4bc2538df228457394efec9b8b3845e1,115.0,4.0,1,4,52.22476,21.03131,2,26.0,0,0,0,0,0,1,0,0,0,1,0,0,14000,1,0,0,0,0,0,1,96
5238bb310b3a793e42297ba367701cf9,33.87,2.0,4,4,52.226,20.8866,7,5.0,0,1,0,0,0,3,0,0,1,1,1,0,2650,1,0,0,0,1,0,0,1
9d26a610044b5474bc9d3d7acaa57e06,40.0,2.0,10,16,52.2220744,20.9802953,1,30.0,0,0,0,0,0,1,0,1,0,1,0,0,3000,1,0,0,0,1,0,0,21
fa50d8efadf177cdc118fc6824dcdc41,80.0,4.0,2,4,52.2255185,21.0112958,0,119.0,0,0,0,0,0,0,0,1,0,0,0,0,7500,0,0,0,0,0,0,0,25
9423df29ba3c6835edcb2bbdf3b353db,52.0,2.0,4,16,52.2618,20.95632,4,10.0,0,0,0,0,0,1,0,0,0,1,0,0,3500,1,0,0,0,1,0,0,19
62f1bd971d6557af6f876ad326ab21ab,104.0,4.0,5,8,52.2375,20.9953,0,78.0,0,0,0,0,0,0,0,1,1,1,0,0,5900,1,0,0,0,0,1,0,21
697f4a320d520e9a19ad151373d30605,56.6,4.0,1,6,52.2194,21.0234,1,41.0,0,0,0,0,0,0,0,0,1,1,0,0,4700,1,0,0,0,0,0,1,74
784aa65a7f51a9f32fb404b33d408f03,31.64,2.0,2,4,52.15508,21.07641,9,9.0,0,1,0,0,0,1,0,1,1,1,0,0,3250,1,0,0,0,1,0,0,4
16e68c8834252137b7550f95ebee410e,52.0,2.0,1,5,52.1876734,21.004854,4,13.0,0,0,0,0,0,0,0,1,1,1,0,0,3600,1,0,1,0,1,0,0,7
29c70d3b7efb78e450edd7eb53d85242,47.0,2.0,2,4,52.2314388,21.0357599,2,22.0,0,0,0,0,0,0,0,0,0,1,0,0,5000,1,0,1,0,0,0,1,104
f46a6d5f1caf28a75fccc6ab30a53944,61.0,3.0,3,6,52.2904,21.0174,6,8.0,0,0,0,0,0,2,0,1,0,1,0,0,3500,1,0,0,0,1,0,0,1
25764f185baf86026fa96b625c688e3b,45.0,3.0,7,12,52.19285175,21.02646984,4,18.0,0,0,0,0,0,1,0,0,1,1,0,0,3100,0,1,0,0,0,1,0,23
0f30540cbf43fbc471cca72ef7ff33f4,76.0,3.0,1,4,52.23214,21.0267,1,43.0,0,0,0,0,0,0,0,0,1,0,0,1,5499,1,0,1,0,0,0,1,114
b82250c82821d71b913da8b6fe4b8529,38.0,2.0,3,5,52.22401,21.00681,0,83.0,0,0,0,0,0,0,0,0,1,0,0,0,3500,0,0,0,0,0,0,0,1
6f4ae775e926d8699eaa67ea96aa15fa,48.61,3.0,1,15,52.2374,21.0295,1,44.0,0,0,0,0,0,0,0,0,1,1,0,0,2900,0,0,0,0,0,1,0,51
caab72f2e80a5e900914260ed94454cf,31.0,2.0,1,3,52.2699,20.9805,4,43.0,0,0,0,0,0,0,0,1,0,0,0,0,3000,1,0,0,0,0,0,1,94
9d87ba917c2c143528288a0e3453847a,39.0,2.0,3,5,52.2261486,21.013761,0,126.0,0,0,0,0,0,0,0,0,0,1,0,0,3000,1,0,0,0,0,0,1,94
8baf983dbcec53b27e54c8dddbf310d6,36.37,2.0,7,8,52.1843,21.0136,5,15.0,0,0,0,0,0,1,0,0,0,1,1,0,2800,0,0,1,0,0,1,0,6
bf9721c7fa78b91e59c4e72ae3aa33de,56.0,3.0,3,3,52.17905,20.99179,5,10.0,0,0,1,0,0,1,0,0,0,0,0,0,4700,0,0,0,0,0,0,0,5
1d787a80da04644ce57048e69e077be0,83.11,3.0,4,5,52.21291855,21.02366645,2,23.0,0,0,0,0,0,0,0,0,1,1,0,0,9900,1,0,1,0,0,0,1,92
9fcd0aa4ed7fd3e7b71dbc7edf5671b5,80.0,3.0,3,5,52.1463,21.06594,10,7.0,0,0,0,0,0,0,0,0,0,1,0,0,8400,0,0,0,0,0,0,0,9
ac57123b5bc9977f7ddd31e4218646f1,41.0,2.0,5,8,52.2284794,21.0759087,4,20.0,0,1,0,0,0,0,0,1,1,1,0,0,3400,0,0,0,0,0,1,0,10
e2501587e7990c0e5e8e8dbbdae38ddd,65.0,3.0,2,4,52.26652,20.94932,5,17.0,0,1,0,0,0,0,0,1,1,0,0,0,4700,0,0,0,0,0,1,0,24
1e1d078e8bfa12c5758c44753e0f4e89,49.0,2.0,1,5,52.2247183,21.0149579,1,122.0,0,0,0,0,0,0,0,0,0,1,0,0,3300,1,0,0,0,0,0,1,66
22a8788ff540962ee5449505cfb0b41b,53.0,2.0,8,10,52.169262,21.0191896,7,4.0,0,0,0,0,0,2,0,1,1,1,0,0,3700,1,0,0,0,1,0,0,15
50edfbe09815ae0af07fd3fded7c2ecd,57.0,2.0,20,20,52.2317879,20.987979,1,70.0,0,0,0,0,0,1,0,1,1,1,0,0,4600,0,1,1,0,0,1,0,18
3f6071d99629185efec0f820410564c9,79.0,3.0,5,6,52.2531589205667,21.0402197995486,3,53.0,0,0,0,0,0,0,0,0,0,1,1,1,8000,1,0,1,0,1,0,0,6
e3fe241adb232af59dfd1795b376667c,67.68,3.0,2,16,52.1807444,21.0261047,5,17.0,0,0,0,0,0,2,0,1,1,1,0,0,5000,1,0,1,0,1,0,0,17
353a999c2c8259a855242f03eea406cc,38.0,2.0,3,5,52.1935787,20.9411611,6,0.0,0,1,0,0,0,2,0,1,1,1,0,0,3000,0,0,0,0,0,0,0,3
d04f7f5b638e3eec926332a1bc9d8d18,38.0,2.0,3,5,52.1935787,20.9411611,6,0.0,0,1,0,0,0,2,0,1,1,1,0,0,3000,0,0,0,0,0,0,0,3
c182b72450db5f877fa39b9c2ab2d4b1,55.0,3.0,5,10,52.2386884537023,20.9397399711801,4,28.0,0,0,0,0,0,0,0,0,1,0,0,0,3300,0,0,0,0,0,1,0,44
1ffa146d045324385d4cf17e5f382ed8,90.0,3.0,4,6,52.203134,20.9960643,3,18.0,0,0,0,0,0,0,0,0,0,1,0,0,9000,1,0,1,0,1,0,0,16
9c15bd33398b5a8502991872d21c1b14,149.0,5.0,1,4,52.1605,21.0785,9,29.0,0,1,0,0,0,2,0,1,0,1,1,0,13000,1,0,0,0,1,0,0,10
255fa107205d07c82f4264d110490211,60.0,2.0,3,5,52.194157,21.0346955,4,4.0,0,0,0,0,0,2,0,0,0,1,0,0,4000,1,0,0,0,0,0,1,40
107de3329c921e3b450da0b6de4a70ed,34.0,2.0,6,6,52.23625,20.99066,1,89.0,0,0,0,0,0,0,0,0,0,1,0,0,3500,0,0,0,0,0,0,0,55
1c4888fa76a8bf3341beb4afca3221d0,104.0,3.0,5,8,52.24118,21.08904,5,30.0,0,0,0,0,0,0,0,0,1,1,0,0,5000,1,0,0,0,1,0,0,24
77bd7c947ed077723584f27964579788,30.0,1.0,1,4,52.2334,20.9572,3,16.0,0,0,0,0,0,1,0,1,1,1,0,1,3000,1,0,0,0,0,1,0,84
